,genes,AD,AD.1,AD.2,AD.3,AD.4,AD.5,AD.6,AD.7,AD.8,AD.9,AD.10,AD.11,AD.12,AD.13,AD.14,AD.15,AD.16,AD.17,AD.18,AD.19,AD.20,AD.21,AD.22,AD.23,AD.24,AD.25,AD.26,AD.27,AD.28,AD.29,AD.30,AD.31,AD.32,AD.33,control,control.1,control.2,control.3,control.4,control.5,control.6,control.7,control.8,control.9,control.10,control.11,control.12,control.13,control.14,control.15,control.16,control.17,control.18,control.19,control.20,control.21,AD.34,AD.35,AD.36,AD.37,AD.38,AD.39,AD.40,AD.41,AD.42,AD.43,AD.44,AD.45,AD.46,AD.47
424,hsa-mir-410:hsa-miR-410,-0.7643618159599077,0.15418457231809293,0.3838211693875931,0.6134577664570933,-0.3050886218209074,-0.07545202475140723,-0.7643618159599077,-0.5347252188904076,-0.7643618159599077,-0.5347252188904076,0.6134577664570933,1.0727309605960935,0.8430943635265934,2.2209139459435945,-0.07545202475140723,-0.7643618159599077,-0.7643618159599077,-0.5347252188904076,-0.3050886218209074,0.15418457231809293,-0.7643618159599077,1.0727309605960935,-0.7643618159599077,-0.5347252188904076,-0.5347252188904076,0.3838211693875931,-0.7643618159599077,-0.5347252188904076,-0.5347252188904076,-0.3050886218209074,-0.7643618159599077,-0.5347252188904076,1.3023675576655938,-0.3050886218209074,0.8430943635265934,-0.7643618159599077,2.2209139459435945,-0.3050886218209074,0.6134577664570933,-0.7643618159599077,0.3838211693875931,0.3838211693875931,-0.7643618159599077,-0.7643618159599077,0.15418457231809293,-0.7643618159599077,-0.5347252188904076,-0.7643618159599077,-0.5347252188904076,-0.7643618159599077,-0.07545202475140723,-0.5347252188904076,1.3023675576655938,0.6134577664570933,-0.7643618159599077,-0.5347252188904076,-0.5347252188904076,-0.7643618159599077,0.6134577664570933,-0.5347252188904076,0.6134577664570933,-0.7643618159599077,4.746916513708096,3.139460334221595,-0.7643618159599077,0.3838211693875931,-0.07545202475140723,0.8430943635265934,-0.3050886218209074,-0.7643618159599077
425,hsa-mir-26b:hsa-miR-26b-5p,-0.6368351908380386,-0.46706603760652493,-0.4441524095630077,-0.41915572442462534,-0.3691623541478605,-0.5024780082192333,-0.4910211941974747,-0.32958426934542173,0.01412015130733621,-0.30458758420703935,-0.04733003299118718,3.064757266737421,-0.3327088549877195,0.8015157331663817,-0.6816209183776405,-0.05566226137064798,-0.7826491874786027,-0.739946517033866,0.6046668377016203,0.5973761378695921,-0.7336973457492705,1.961778535006298,-0.7628601450773833,-0.7857737731209005,-0.3941590392862429,-0.027540990589967784,-0.5264331648101831,-0.7264066459172422,-0.2795908990686569,2.370057725599877,-0.6930777323993991,-0.6170461484368193,-0.20355931510607717,0.10265007783910719,0.37032291452928534,0.0651550501315336,2.472127523248272,0.1286882915249222,1.1972965811907696,-0.4399862953732773,0.03182613661369041,-0.17335498723053175,-0.5243501077153179,-0.6795378612827753,-0.32645968370312395,-0.6482920048597973,1.3358198779993056,-0.3983251534759733,0.00682945147530801,-0.6368351908380386,-0.48060590872314873,-0.7503618025081921,-0.2847985418058199,0.20471987548750198,0.16305873359019799,0.7025705211602847,-0.5920494632984369,-0.7034930178737251,0.24950560302710376,0.1443112197364112,-0.6524581190495277,-0.25563574247770715,4.897847510218797,1.2858265077225408,-0.7951475300477938,-0.45873380922706414,0.4223993419009153,-0.4743567374385531,-0.7274481744646749,-0.838891729039963
426,hsa-mir-548p:hsa-miR-548av-3p,-0.28304779350344794,0.6471562227050666,0.08903381297995783,0.13554401379038356,0.228564415411235,-0.23653759269302224,-0.28304779350344794,0.18205421460080928,0.18205421460080928,0.3680950178425122,0.7866868251363437,0.4146052186529379,0.9262174275676208,-0.4225783959347251,-0.608619199176428,0.32158481703208647,-0.7016396007972795,-0.6551293999868537,0.08903381297995783,0.4146052186529379,-0.8411702032285566,-0.5621089983660023,-0.794660002418131,-0.8411702032285566,-0.4225783959347251,-0.5155987975555766,-0.5155987975555766,-0.7481498016077052,-0.3760681951242994,0.4611154194633636,-0.5155987975555766,-0.32955799431387367,-0.05049678945131934,0.7866868251363437,-0.5155987975555766,-0.3760681951242994,-0.5155987975555766,-0.608619199176428,-0.28304779350344794,-0.3760681951242994,-0.3760681951242994,-0.4225783959347251,-0.14351719107217079,-0.6551293999868537,0.6006460218946408,-0.1900273918825965,0.6936664235154922,-0.14351719107217079,-0.0039865886408936195,-0.5621089983660023,-0.1900273918825965,-0.5621089983660023,-0.28304779350344794,0.4611154194633636,0.6006460218946408,-0.46908859674515085,-0.23653759269302224,-0.6551293999868537,0.5076256202737893,0.4146052186529379,-0.09700699026174507,-0.23653759269302224,5.809788512662322,4.367972287539124,-0.8876804040389824,0.13554401379038356,0.13554401379038356,0.4146052186529379,-0.8411702032285566,-0.8411702032285566
427,hsa-mir-1307:hsa-miR-1307-3p,-0.32095020456033907,0.08690646396450125,-0.5273355067054389,-0.49785189211328185,-0.5764748643590342,0.013197427484108418,-0.5273355067054389,-0.5912166716551128,0.17044337197561313,-0.5912166716551128,0.706062370399801,4.352202708296566,0.04268104207626555,1.4972060286226843,-0.6059584789511914,0.04268104207626555,-0.5273355067054389,-0.5568191212975961,0.5439024901429368,0.951759158667777,-0.6944093227276628,1.0500378739749676,-0.6747535796662246,-0.6600117723701461,-0.640356029308708,-0.5027658278786414,-0.5125936994093604,-0.6944093227276628,-0.29638052573354146,1.983685669393277,-0.42414285563288906,-0.6256142220126294,-0.43397072716360807,0.2785499588135226,0.13113188585273694,-0.07525341629236297,0.1213040143220179,-0.07033948052700345,-0.1243927739459582,-0.4929379563479223,0.7306320492265986,0.6028697193272511,-0.20792968195707007,-0.39957317680609145,-0.5273355067054389,-0.6256142220126294,1.0942632958632033,-0.5764748643590342,-0.46836827752112475,-0.24724116807994626,-0.41431498410217,-0.5125936994093604,-0.4929379563479223,-0.4388846629289676,-0.040855865934846324,0.15570156467953455,-0.6108724147165508,-0.6649257081355056,0.1900991150370512,0.2294106011599274,-0.3062083972642605,-0.5027658278786414,4.583157689268464,2.5242186035828245,-0.6993232584930222,-0.4831100848172033,0.28837783034424164,-0.5420773140015176,-0.6354420935433485,-0.7288068730851794
428,hsa-mir-181a-1:hsa-miR-181a-5p,-0.3708482989930341,-0.24888866397373585,-0.6177232966568043,-0.4951897339432975,-0.5396691302444534,-0.1747372058820025,-0.47625012003441825,-0.44333536677156293,0.3643243809032959,-0.5435144457956501,0.22035461881110305,1.963401722506914,0.06410280406284916,1.2382440808745219,-0.5936757262694697,0.3868223465162676,-0.5838328663137946,-0.5740473991275403,-0.2700378995053177,0.16086701330639594,-0.6616000688790412,4.888108555808529,-0.6192729014311671,-0.6440665778209727,-0.5491102408141826,-0.4107649701252327,-0.49077049069789236,-0.6625470495744852,-0.4421301186137252,3.318043259147148,-0.4996089771887027,-0.5185198947128715,-0.2993656046793701,1.0916055550042596,0.31726230997820193,-0.10141794294687143,0.4809464883664554,0.03965348428956865,0.09239743938732635,-0.26487255025744155,0.04292487214655689,0.23671155809604424,-0.1805625719782184,-0.22309061411906547,-0.5901460709500876,-0.6699794132144847,0.270200239053108,-0.6247826072955683,-0.5781796785258412,-0.5097674973761924,-0.585353774703447,-0.5294245209028323,-0.3174156306622263,-0.32481929791751546,-0.2881453182575947,0.08091888550315711,-0.4139789652128001,-0.6316410432413595,1.1128408796899727,1.3082345631832437,-0.37219702907442404,-0.47966498981495864,3.4806369749164054,0.9195707286652729,-0.7170127877548683,-0.3755258097008331,0.2251182186730333,-0.45610525796770124,-0.609430041475492,-0.7302705174910837
429,hsa-let-7d:hsa-let-7d-5p,-0.5427532146182285,-0.18399700957213894,-0.5471823035694147,-0.14413520901146232,-0.33310967092874405,-0.19285518747451152,-0.5043677770412806,-0.5604695704229736,0.17033010652276426,-0.42464417591992737,0.7180607734861354,2.485267265009465,-0.02012071837824621,1.469529532204076,-0.6948186019422911,0.3356827607003857,-0.9428475832087233,-0.8793639749083865,0.48331905907326206,1.2613623514983203,-0.8276912704778797,4.011826590185007,-0.8454076262826249,-0.8276912704778797,-0.40397509414772464,-0.4157859980175548,-0.32720421899382895,-0.8527894412012688,-0.1529933869138349,2.4454054644487884,-0.7583022102426279,-0.30948786318908383,-0.25633879577484836,0.41540636182173896,0.11422831314107125,-0.4748405173667053,0.47298451818716075,-0.3552551156846755,-0.36116056761959053,-0.6298586306582254,0.171806469506493,-0.5309423107483983,-0.6342877196094118,-0.33458603391247277,-0.108702497401972,-0.27257878859586476,2.61075811862641,-0.08360432667858303,0.2500537076441175,0.502511777861736,-0.3212987670589139,-0.7110585947633075,-0.20023700239315534,-0.2297642620677306,-0.21647699521417174,0.8287879972657927,-0.7686367511287292,-0.9398948572412658,-0.2814369664982373,-0.32720421899382895,-0.7464913063727977,-0.36116056761959053,3.351892336458249,1.5271076885694976,-1.0196184583626189,-0.632811356625683,-0.2297642620677306,0.05812651975937824,0.13046830596208764,-1.0949129705327858
430,hsa-mir-548z:hsa-miR-548h-3p,-0.1547329458584562,-0.1547329458584562,-0.4890325202440096,-0.4890325202440096,-0.1547329458584562,-0.35531269048978825,-0.4890325202440096,-0.2215928607355669,-0.28845277561267757,-0.622752349998231,-0.2215928607355669,0.44700628803553993,0.7813058624210933,0.045846798772875855,-0.5558924351211203,0.17956662852709723,-0.42217260536689893,-0.42217260536689893,1.5836248409464215,1.8510645004548643,-0.5558924351211203,-0.1547329458584562,-0.5558924351211203,-0.5558924351211203,-0.4890325202440096,-0.02101311610423483,-0.35531269048978825,-0.622752349998231,-0.02101311610423483,1.249325266560868,-0.28845277561267757,-0.5558924351211203,-0.2215928607355669,-0.4890325202440096,-0.35531269048978825,-0.4890325202440096,-0.5558924351211203,-0.42217260536689893,-0.08787303098134551,-0.08787303098134551,0.38014637315842925,0.24642654340420792,-0.2215928607355669,-0.622752349998231,-0.1547329458584562,-0.42217260536689893,-0.08787303098134551,-0.2215928607355669,-0.08787303098134551,-0.2215928607355669,-0.4890325202440096,-0.622752349998231,0.5138662029126506,0.5138662029126506,1.1156054368066466,-0.42217260536689893,-0.4890325202440096,-0.622752349998231,0.17956662852709723,0.045846798772875855,-0.42217260536689893,-0.42217260536689893,5.060340414556177,4.993480499679066,-0.622752349998231,-0.08787303098134551,0.24642654340420792,-0.08787303098134551,-0.5558924351211203,-0.622752349998231
431,hsa-mir-1468:hsa-miR-1468,-0.19689650459283137,0.35365432780861195,0.1638092131874246,0.03091763295259346,0.6004529768161555,-0.4436951536003749,0.12584019026318713,1.1889728321418362,-0.34877259628978124,-0.42471064213825616,0.1638092131874246,-0.5386177109109686,0.0499021444147122,-0.46267966506249364,0.18279372464954335,0.923189671672174,-0.5386177109109686,-0.46267966506249364,-0.5955712452973247,-0.4816641765246124,0.41060786219496814,0.23974725903589955,0.27771628196013703,0.0499021444147122,2.233120962558367,1.4547559926114986,1.5117095269978549,-0.026035901433762745,1.151003809217599,-0.29181906190342505,2.707733749111335,1.1320192977554802,2.0812448708614166,3.3152381158991346,-0.7094783140700373,-0.937292451615462,-0.6904938026079185,-0.4816641765246124,-0.8233853828427496,-0.46267966506249364,-1.0511995203881743,-0.6145557567594435,-0.5576022223730873,-1.1271375662366494,-0.7284628255321559,-0.8233853828427496,-0.8044008713806309,-0.8044008713806309,-0.42471064213825616,-0.9183079401533433,-0.8233853828427496,-0.8993234286912245,-0.34877259628978124,-0.5006486879867311,-0.32978808482766253,-0.8803389172291058,0.12584019026318713,-0.08298943582011895,-0.13994297020647514,-0.4436951536003749,-0.8613544057669871,-0.12095845874435641,3.334222627361253,0.9801432060585302,-0.8613544057669871,-0.7094783140700373,-0.7474473369942747,0.9611586945964115,0.12584019026318713,-1.3549517037820742
432,hsa-mir-27b:hsa-miR-27b-3p,-0.680658380900785,-0.2687325596063618,-0.2769056909812511,-0.4730608439785955,-0.25565554940653884,-0.5498882789025554,-0.6152733299016702,-0.18209736703253468,-0.08075053798390673,-0.5482536526275775,0.9261792474024612,2.1799376003104873,0.23636695936180002,0.9425255101522398,-0.5662345416523341,0.24944396956162299,-0.7738320785745235,-0.6577736130510948,0.8052169030540988,1.7336846272415287,-0.680658380900785,1.279258522797681,-0.7362356742500326,-0.8245054930988376,-0.47142621770361764,-0.1919051246824019,-0.5695037942022898,-0.8277747456487933,-0.30142508510591914,2.271476671709248,-0.6871968860006965,-0.6136387036266924,0.2543478483865566,0.3017520103609148,0.399829586859587,0.07780821068894664,2.0998409128365716,-0.0006538505099911107,0.2968481315359812,-0.30959821648080854,0.3082905154608263,-0.4354644396541045,-0.6904661385506522,-0.7280625428751432,-0.7411395530749662,-0.8719096550731957,-0.18209736703253468,-0.7296971691501211,-0.6021963197018473,-0.8637365236983064,-0.7787359573994572,-0.8931597966479081,-0.036615628559504246,0.12030849383837126,0.5649268406323519,0.6499274069312011,-0.7329664217000769,-0.7967168464242137,1.0961803800001595,0.8166592869789439,-0.59238856205198,0.005884654589920369,4.587742103352889,2.7160950185032284,-0.9176791907725761,-0.4452721973039717,0.25598247466153445,-0.3766178937549012,-0.6659467444259841,-0.9520063425471114
433,hsa-mir-365b:hsa-miR-365b-3p,0.5360562674188974,0.3484365738222833,-0.21442250696755896,-0.5896618941607872,-0.308232353765866,-0.40204220056417306,-0.1206126601692519,0.25462672702397626,0.16081688022566923,-0.49585204736248006,0.8174858078138186,-0.02680281337094486,0.06700703342736218,0.16081688022566923,-0.308232353765866,0.16081688022566923,-0.49585204736248006,-0.40204220056417306,0.5360562674188974,1.0051055014104326,-0.49585204736248006,-0.6834717409590941,-0.40204220056417306,-0.6834717409590941,-0.49585204736248006,-0.49585204736248006,0.06700703342736218,-0.40204220056417306,-0.02680281337094486,2.03701381619181,-0.1206126601692519,-0.5896618941607872,-0.308232353765866,0.16081688022566923,-0.40204220056417306,-0.40204220056417306,-0.5896618941607872,-0.40204220056417306,-0.21442250696755896,-0.49585204736248006,-0.21442250696755896,-0.40204220056417306,-0.49585204736248006,0.25462672702397626,-0.308232353765866,-0.49585204736248006,-0.1206126601692519,-0.21442250696755896,-0.308232353765866,-0.308232353765866,-0.308232353765866,-0.49585204736248006,0.06700703342736218,0.25462672702397626,1.0989153482087397,-0.1206126601692519,-0.5896618941607872,-0.49585204736248006,-0.40204220056417306,-0.49585204736248006,-0.21442250696755896,-0.21442250696755896,4.663689526544408,5.601787994527478,-0.6834717409590941,0.06700703342736218,0.4422464206205904,-0.21442250696755896,-0.40204220056417306,-0.6834717409590941
434,hsa-mir-150:hsa-miR-150-5p,-0.16666968790383713,0.9492800004028604,-0.582018837869456,-0.1950984580290941,-0.3044769464771167,-0.45192107627929695,-0.2596654952627286,-0.5719001230791103,-0.7048889460379395,0.013057960515160363,1.9418777369796294,0.7546152015790669,-0.22882750733024645,0.4356347639024547,-0.8619699470690204,0.06365153446688888,-0.7776473238161395,-0.8181221829775224,1.51881909003089,0.31372834285686124,-0.9159364259508642,-0.3921724746601128,-0.8542604500858999,-0.6538135285247659,0.7372688333670456,1.517855402908,0.23615152946421086,-0.5453987271996334,0.8307464842873822,1.1921291553711573,-0.43939314368172605,0.6327087805334735,0.7936445300561146,2.1987003552298323,-0.44613895354195654,-0.8571515114545701,-0.06355516575459996,-0.14113197914725034,-0.2933945445638809,-0.6292395068910692,-0.3637437045348558,-0.08764734382685163,-0.24858309334949283,-0.20569901638088484,-0.308813538530122,-0.8653428519991356,-0.1146305832677735,-0.36856214014930616,0.3146920299797513,1.016738099005165,-0.4543302940865221,-0.9694210612712629,0.5941612956178708,-0.13583169997135497,-0.038499300559458216,-0.2538833725253882,-0.3054406336000068,-0.9756850275700484,-0.40277303301190354,-0.8595607292617953,0.3257744318929871,-0.4013275023275684,5.700739359812336,1.231158483848205,-0.8682339133678059,-0.5651543132188798,-0.6514043107175408,0.09015293034636572,-0.567563531026105,-1.2363623943118114
435,hsa-mir-26a-1:hsa-miR-26a-5p,-0.6226742501008624,-0.389456823638119,0.10083153805261251,-0.01965147118840085,-0.34904259859636677,-0.8171487164671891,-0.3352166795031357,-0.030894526275204115,-0.09561805961274723,-0.1632283233104155,1.143548930765191,0.6705809512352103,0.5160649103800898,0.5317140275955051,-0.7670107681071205,0.33647989534493494,-1.0029629917531404,-0.7840272839141741,1.6235058364302115,1.9919437902882913,-0.8522452803192372,1.3290593396974448,-0.9517615111551309,-0.8027150646665633,0.11997511833554779,1.4142938519095616,0.35729474057320587,-0.7279639416570065,0.7150973720518773,1.321614614031859,-0.3876336255159347,-0.058090564931120116,1.4337412985461941,0.8924033894343018,0.3141457183481771,-0.31713663145814125,1.522774140179528,-0.004610086680380267,0.1265082449400416,-0.38049276620404615,-0.39720541565740236,-0.5729921012713398,-0.8666789321198629,-0.9221345416696358,-0.8185161150588274,-0.9819962133480208,-0.2793052704228168,-0.8372038958112166,-0.5815003591748666,-1.0310706294701486,-0.9283638019204322,-1.0789295801774867,-0.01357414411445314,0.21766815104925724,0.5156091108495438,0.11632872209117917,-0.39720541565740236,-0.8365961631038218,-0.13117042299534135,-0.1840431685386864,-0.7595660424415346,0.19259917686922293,4.609600494214419,2.8964019920685593,-1.0711809881582035,-0.435948375753819,-0.044720445368435155,-0.10868431282173481,-0.7083645618435251,-1.1632524933285113
436,hsa-mir-500b:hsa-miR-500b,-0.6702323925164027,-0.036228777973859615,-0.1947296816094954,-0.3532305852451311,-0.5117314888807669,-0.3532305852451311,-0.5117314888807669,-0.5117314888807669,-0.036228777973859615,-0.1947296816094954,1.2317784511112264,5.828304656544664,-0.1947296816094954,1.8657820656537698,-0.6702323925164027,-0.3532305852451311,-0.6702323925164027,-0.036228777973859615,1.3902793547468624,2.0242829692894055,-0.5117314888807669,-0.036228777973859615,-0.5117314888807669,-0.6702323925164027,-0.3532305852451311,0.12227212566177614,-0.1947296816094954,-0.5117314888807669,-0.1947296816094954,1.8657820656537698,-0.6702323925164027,-0.6702323925164027,0.4392739329330477,-0.1947296816094954,-0.5117314888807669,-0.5117314888807669,-0.3532305852451311,-0.6702323925164027,-0.5117314888807669,-0.3532305852451311,-0.036228777973859615,-0.3532305852451311,-0.6702323925164027,-0.6702323925164027,-0.5117314888807669,-0.3532305852451311,0.4392739329330477,-0.3532305852451311,-0.3532305852451311,-0.1947296816094954,-0.1947296816094954,-0.3532305852451311,-0.1947296816094954,0.5977748365686835,0.12227212566177614,1.3902793547468624,-0.6702323925164027,-0.6702323925164027,-0.3532305852451311,-0.1947296816094954,-0.3532305852451311,-0.1947296816094954,1.8657820656537698,2.0242829692894055,-0.6702323925164027,0.12227212566177614,0.4392739329330477,-0.5117314888807669,-0.5117314888807669,-0.6702323925164027
437,hsa-let-7f-2:hsa-let-7f-2-3p,-0.6871947910358248,-0.17408934706240892,-0.4306420690491169,-0.5589184300424709,-0.4306420690491169,-0.6871947910358248,-0.6871947910358248,-0.17408934706240892,-0.17408934706240892,-0.5589184300424709,0.339016096911007,3.2893723997581485,0.08246337492429903,2.2631615118113166,-0.5589184300424709,-0.5589184300424709,-0.3023657080557629,-0.6871947910358248,0.08246337492429903,2.5197142337980245,-0.17408934706240892,0.21073973591765302,-0.6871947910358248,-0.6871947910358248,-0.5589184300424709,-0.17408934706240892,-0.4306420690491169,-0.6871947910358248,-0.17408934706240892,2.2631615118113166,-0.6871947910358248,-0.6871947910358248,0.8521215408844229,0.21073973591765302,-0.17408934706240892,-0.5589184300424709,0.723845179891069,-0.04581298606905494,-0.4306420690491169,-0.5589184300424709,-0.5589184300424709,-0.4306420690491169,-0.5589184300424709,-0.4306420690491169,-0.5589184300424709,-0.6871947910358248,-0.5589184300424709,-0.4306420690491169,0.46729245790436097,-0.6871947910358248,-0.04581298606905494,-0.6871947910358248,-0.3023657080557629,0.595568818897715,2.6479905947913784,1.8783324288312546,-0.5589184300424709,-0.6871947910358248,-0.04581298606905494,0.08246337492429903,-0.17408934706240892,-0.5589184300424709,3.8024778437315643,1.4935033458511928,-0.6871947910358248,-0.17408934706240892,-0.04581298606905494,-0.3023657080557629,-0.5589184300424709,-0.6871947910358248
438,hsa-mir-4646:hsa-miR-4646-3p,0.7027819284987271,-0.6637384880265758,0.7027819284987271,-0.6637384880265758,-0.6637384880265758,-0.6637384880265758,0.24727512299029283,-1.1192452935350101,-0.20823168251814148,-1.1192452935350101,1.6137955395155956,0.7027819284987271,-0.20823168251814148,-0.20823168251814148,-0.6637384880265758,2.06930234502403,-0.6637384880265758,-0.6637384880265758,-0.6637384880265758,-0.6637384880265758,-0.20823168251814148,-0.20823168251814148,-1.1192452935350101,-1.1192452935350101,0.7027819284987271,0.7027819284987271,0.7027819284987271,-0.20823168251814148,-0.20823168251814148,1.6137955395155956,0.7027819284987271,0.24727512299029283,-1.1192452935350101,1.1582887340071615,-0.6637384880265758,-0.20823168251814148,0.7027819284987271,-0.20823168251814148,-0.20823168251814148,-0.20823168251814148,0.7027819284987271,1.6137955395155956,1.6137955395155956,3.8913295670577672,-1.1192452935350101,-1.1192452935350101,0.7027819284987271,-0.6637384880265758,0.7027819284987271,-0.20823168251814148,0.24727512299029283,-0.20823168251814148,-0.20823168251814148,-1.1192452935350101,-1.1192452935350101,-0.6637384880265758,0.24727512299029283,0.24727512299029283,-0.6637384880265758,-0.6637384880265758,-0.6637384880265758,-0.20823168251814148,2.06930234502403,2.06930234502403,-1.1192452935350101,-0.6637384880265758,-1.1192452935350101,1.1582887340071615,-0.6637384880265758,-1.1192452935350101
439,hsa-mir-425:hsa-miR-425-5p,-0.5165510246576066,0.28474377522850347,-0.35556854793105175,-0.22237569180387157,-0.4277557872394865,-0.7145315169750449,-0.3200504529638037,-0.1431177206269569,-0.11861681252454968,-0.31840609671532,1.579509885284574,1.2213690943648225,0.7399015848087934,0.3153288014503004,-0.6234341808090476,0.38307627888782914,-0.6203099039369285,-0.4333465984843311,1.2840190674320517,1.6086149908827354,-0.6676673638932592,-0.09296485504820387,-0.5247728059000252,-0.8235523362495146,-0.3348496592001571,0.6478176348937058,0.3561088364126963,-0.631655962051466,0.3192752564466613,1.517024347842193,-0.3442224898165142,-0.5724591371060527,0.33029244331150215,1.801333543205026,-0.36346145792377355,-0.5422029821339525,0.021975646720807204,-0.10496865566213492,0.03726815983170567,-0.40045947351465694,-0.0038407463803869853,-0.2350372349171961,-0.4113122247546494,-0.7873764987828731,-0.7268641888386727,-0.9414526792657963,-0.2278020674238678,-0.8051355462664971,-0.6540192070308445,-0.7875409344077214,-0.7913229537792339,-0.9468790548857926,-0.4280846584891832,-0.35573298355590016,-0.2320773936699254,-0.427098044740093,-0.1123682587803116,-0.6934837569944534,0.6275920530373562,0.395902257626002,-0.4764287321946042,-0.19047518058328766,5.29575500685775,3.1735488325646783,-0.9713799629881998,-0.13506037500938675,0.6146016386743349,0.8522111165802305,-0.8181259606295184,-1.0310700948081584
440,hsa-mir-148b:hsa-miR-148b-5p,-0.465570310523379,0.4586214999185523,-0.027795242419306275,-0.27100361358823555,-0.027795242419306275,-0.39260779917270017,-0.3196452878220214,0.26405480298340883,0.11812978028205129,-0.4169286362895931,1.4800966588280553,0.40997982568476643,0.1424506173989442,0.21541312874962298,-0.6358161703416294,-0.24668277647134262,-0.465570310523379,-0.5385328218740577,1.6746633557631987,2.282684283685522,-0.6601370074585223,-0.07643691665309213,-0.5142119847571648,-0.5871744961078436,-0.07643691665309213,-0.07643691665309213,-0.027795242419306275,-0.465570310523379,0.8234340566719461,0.8234340566719461,-0.39260779917270017,-0.1493994280037709,0.531584011269231,0.21541312874962298,-0.3196452878220214,-0.5385328218740577,-0.10075775376998505,-0.39260779917270017,-0.24668277647134262,-0.5871744961078436,-0.39260779917270017,-0.6844578445754154,-0.6601370074585223,-0.7574203559260941,-0.36828696205580724,-0.6358161703416294,-0.4169286362895931,-0.5142119847571648,-0.4169286362895931,-0.6601370074585223,-0.6601370074585223,-0.7330995188092012,-0.19804110223755678,0.11812978028205129,0.26405480298340883,-0.0034744053024133494,-0.29532445070512847,-0.6844578445754154,0.26405480298340883,0.21541312874962298,-0.2223619393544497,0.28837564010030176,6.441547430674212,2.282684283685522,-0.7817411930429871,-0.4169286362895931,0.26405480298340883,0.1424506173989442,-0.441249473406486,-0.7574203559260941
441,hsa-mir-574:hsa-miR-574-5p,-0.4788373254761024,-0.4788373254761024,-0.3703628504491537,-0.2618883754222049,-0.4788373254761024,-0.044939425368307376,-0.4788373254761024,-0.4788373254761024,-0.4788373254761024,-0.4788373254761024,-0.15341390039525615,3.643192725547951,-0.3703628504491537,0.714381899820334,-0.4788373254761024,0.17200952468559014,-0.3703628504491537,-0.4788373254761024,-0.044939425368307376,0.8228563748472827,-0.2618883754222049,1.9076011251167704,-0.4788373254761024,-0.3703628504491537,-0.3703628504491537,-0.2618883754222049,-0.4788373254761024,-0.3703628504491537,-0.4788373254761024,6.463529076248618,-0.3703628504491537,-0.044939425368307376,-0.3703628504491537,0.06353504965864139,-0.15341390039525615,-0.15341390039525615,0.9313308498742315,-0.15341390039525615,-0.044939425368307376,-0.4788373254761024,0.6059074247933852,0.8228563748472827,0.06353504965864139,-0.3703628504491537,-0.3703628504491537,-0.3703628504491537,0.714381899820334,-0.3703628504491537,-0.4788373254761024,-0.044939425368307376,-0.3703628504491537,-0.2618883754222049,-0.3703628504491537,-0.15341390039525615,-0.044939425368307376,0.3889584747394877,-0.3703628504491537,-0.3703628504491537,0.06353504965864139,-0.15341390039525615,-0.3703628504491537,-0.2618883754222049,0.6059074247933852,0.06353504965864139,-0.4788373254761024,-0.3703628504491537,-0.4788373254761024,-0.3703628504491537,-0.3703628504491537,-0.4788373254761024
442,hsa-mir-151a:hsa-miR-151a-3p,-0.4739385593568257,-0.07494796489108195,0.1494098947279976,-0.24482231459206052,-0.10587746833803884,-0.6554709526647342,0.026881477226591476,0.2895443372684407,-0.1967626246206352,-0.18320122695543103,1.2045818007837958,2.2376272159121555,0.2291128459182326,0.2279232496318112,-0.6209726603585131,0.17462933600013164,-0.6809283131941526,0.022361011338190084,0.3245184680892304,0.1520270065581247,-0.46204259649261153,-0.18748377358654814,-0.4713214475266986,-0.6580880644948613,-0.45585669580322014,0.21412393270932276,-0.0318845793226266,-0.6633222881551155,0.13085219265982345,3.56807170264587,0.02093349579448438,-0.403752378457962,0.8329519209057447,1.2509760559542311,-0.3920943348510321,-0.625968964761483,-0.007854734336913945,-0.3794846142149651,-0.5072472553766254,-0.6728390584464868,-0.18700793507197958,-0.30239877485485717,-0.8184456439044685,-0.6759320087911825,-0.536987162537161,-0.7958433144624616,-0.04711141178882076,-0.721612506189765,-0.5617307652947264,-0.6676048347862327,-0.6526159215773227,-0.8955314832645764,-0.354265172942831,-0.2593353892864018,-0.21365489188781936,-0.06091072871130921,0.18747697589348297,-0.4584738076333473,0.8631676665808486,-0.05757985910932924,-0.5255670381875153,0.07208613611060538,4.578514788332223,3.6858417350015906,-0.8983865143519878,-0.1225318163479387,-0.15465091608131698,0.4339613264400009,-0.761820860670809,-0.9914129439501428
